id,sector,name,pitch,target_market,model_slug,budget_band,location,team,time_mode,source,ref
2253,Shark Tank India,Decor Plates & Dinnerware,"Inspired by The Plated Project from Mumbai, who pitched this on Shark Tank India (S2 E46) and got ₹75L for 3.75%.",,crockery-and-kitchenware-store,,,,,sharktank,S2E46P301
2254,Shark Tank India,Photography Service,"Inspired by Vsnap U from Goa, who pitched this on Shark Tank India (S2 E46) and asked ₹50L, no deal.",,photography-studio,,,,,sharktank,S2E46P302
2255,Shark Tank India,Protein Bread,"Inspired by The Healthy Factory from Mumbai, who pitched this on Shark Tank India (S2 E46) and asked ₹75L, no deal.",,healthy-snacks-brand,,,,,sharktank,S2E46P303
2256,Shark Tank India,Hourly Hotel Booking,"Inspired by Brevistay from Dehradun, who pitched this on Shark Tank India (S2 E47) and asked ₹1 Cr, no deal.",,capsule-and-budget-hotel,,,,,sharktank,S2E47P304
2257,Shark Tank India,Bookstore,"Inspired by The Big Book Box Chapter One Books from Gopalganj, who pitched this on Shark Tank India (S2 E47) and asked ₹50L, no deal.",,used-book-store,,,,,sharktank,S2E47P306
2258,Shark Tank India,Artificial Jewellery Set,"Inspired by Rubans from Bangalore, who pitched this on Shark Tank India (S2 E48) and got ₹1 Cr for 1%.",,jewellery-brand,,,,,sharktank,S2E48P307
2259,Shark Tank India,Parental Monitoring App,"Inspired by Same Notification from Ahmedabad, who pitched this on Shark Tank India (S2 E48) and asked ₹25L, no deal.",,community-and-social-app,,,,,sharktank,S2E48P308
2260,Shark Tank India,Portable Jet Spray,"Inspired by Bottom Line Sprays from Ahmedabad, who pitched this on Shark Tank India (S2 E48) and asked ₹35L, no deal.",,consumer-gadgets-brand,,,,,sharktank,S2E48P309
2261,Shark Tank India,Modest Fashion for Women,"Inspired by Forever Modest from Aurangabad, who pitched this on Shark Tank India (S2 E49) and got ₹20L for 20%.",,d2c-apparel-brand,,,,,sharktank,S2E49P311
2262,Shark Tank India,Smart Wheelchair,"Inspired by Sahayatha from Coimbatore, who pitched this on Shark Tank India (S2 E49) and got ₹1 Cr for 10%.",,medical-devices-startup,,,,,sharktank,S2E49P312
2263,Shark Tank India,Handmade Cotton Bags,"Inspired by maisha from Ahmedabad, who pitched this on Shark Tank India (S2 E49) and got ₹10L for 1%.",,bags-and-accessories-brand,,,,,sharktank,S2E49P314
2264,Shark Tank India,Human Hair Extensions,"Inspired by Nish Hair from Mumbai, who pitched this on Shark Tank India (S2 E50) and got ₹1 Cr for 2%.",,personal-care-brand,,,,,sharktank,S2E50P315
2265,Shark Tank India,Smart Bikes,"Inspired by MYBYK from Ahmedabad, who pitched this on Shark Tank India (S2 E50) and asked ₹2 Cr, no deal.",,ev-assembly,,,,,sharktank,S2E50P316
2266,Shark Tank India,Handmade Lollipops,"Inspired by GODESi from Bangalore, who pitched this on Shark Tank India (S2 E51) and asked ₹90L, no deal.",,sweet-shop,,,,,sharktank,S2E51P317
2267,Shark Tank India,Ayurvedic Skincare & Makeup,"Inspired by TAC from Mumbai, who pitched this on Shark Tank India (S2 E51) and got ₹81L for 1%.",,personal-care-brand,,,,,sharktank,S2E51P318
2268,Shark Tank India,Fruit Wines,"Inspired by Naara-Aaba from Ziro, who pitched this on Shark Tank India (S2 E51) and got ₹50L for 5%.",,beverage-brand,,,,,sharktank,S2E51P319
2269,Shark Tank India,Girls' Dresses,"Inspired by Stylo Bug from Delhi, who pitched this on Shark Tank India (S2 E51) and got ₹80L for 10%.",,d2c-apparel-brand,,,,,sharktank,S2E51P320
2270,Shark Tank India,Perfumes & Attar,"Inspired by Adil Qadri from Bilimora, who pitched this on Shark Tank India (S3 E1) and got ₹1 Cr for 1%.",,personal-care-brand,,,,,sharktank,S3E1P323
2271,Shark Tank India,Skincare Products,"Inspired by Conscious Chemist from Jaipur, who pitched this on Shark Tank India (S3 E1) and asked ₹60L, no deal.",,personal-care-brand,,,,,sharktank,S3E1P324
2272,Shark Tank India,Plant-based Healthy Snacks,"Inspired by The Cinnamon Kitchen from Chandigarh, who pitched this on Shark Tank India (S3 E2) and got ₹60L for 5%.",,healthy-snacks-brand,,,,,sharktank,S3E2P325
2273,Shark Tank India,Gym Chain,"Inspired by Wtf Gyms from Noida, who pitched this on Shark Tank India (S3 E2) and asked ₹1 Cr, no deal.",,gym,,,,,sharktank,S3E2P326
2274,Shark Tank India,Tech Interview Platform,"Inspired by Intervue from Ludhiana, who pitched this on Shark Tank India (S3 E2) and got ₹1.5 Cr for 2%.",,test-prep-online,,,,,sharktank,S3E2P327
2275,Shark Tank India,Taxi Service for Small Towns,"Inspired by Rod Bez from Saharsa, who pitched this on Shark Tank India (S3 E3) and got ₹20L for 5%.",,local-delivery-service,,,,,sharktank,S3E3P328
2276,Shark Tank India,Robotics Toys,"Inspired by Blix from Mumbai, who pitched this on Shark Tank India (S3 E3) and got ₹80L for 4%.",,deeptech-hardware,,,,,sharktank,S3E3P329
2277,Shark Tank India,Student Housing App,"Inspired by Homversity from Ahmedabad, who pitched this on Shark Tank India (S3 E3) and asked ₹65L, no deal.",,edtech-startup,,,,,sharktank,S3E3P330
2278,Shark Tank India,Smart Clothing,"Inspired by TURMS from Bangalore, who pitched this on Shark Tank India (S3 E4) and got ₹1.2 Cr for 4%.",,d2c-apparel-brand,,,,,sharktank,S3E4P331
2279,Shark Tank India,Waterless Washing Machine,"Inspired by 80Wash from Chandigarh, who pitched this on Shark Tank India (S3 E4) and asked ₹1 Cr, no deal.",,industrial-solutions,,,,,sharktank,S3E4P333
2280,Shark Tank India,Virtual Restaurant Brands,"Inspired by Dil Foods from Ranchi, who pitched this on Shark Tank India (S3 E5) and got ₹2 Cr for 2.67%.",,cloud-kitchen,,,,,sharktank,S3E5P334
2281,Shark Tank India,Personal Safety App,"Inspired by AIKavach/Panoplia from Hyderabad, who pitched this on Shark Tank India (S3 E5) and got ₹1 Cr for 2.5%.",,services-marketplace-app,,,,,sharktank,S3E5P335
2282,Shark Tank India,Cocktail Mocktail Mixers,"Inspired by Bartisans from Mumbai, who pitched this on Shark Tank India (S3 E5) and asked ₹1 Cr, no deal.",,beverage-brand,,,,,sharktank,S3E5P336
2283,Shark Tank India,Expandable Shoes For Kids,"Inspired by Aretto from Pune, who pitched this on Shark Tank India (S3 E6) and asked ₹80L, no deal.",,footwear-brand,,,,,sharktank,S3E6P337
2284,Shark Tank India,DIY Kits for All Ages,"Inspired by Kalakaram from Gurgaon, who pitched this on Shark Tank India (S3 E6) and got ₹60L for 6%.",,toys-and-games-brand,,,,,sharktank,S3E6P338
2285,Shark Tank India,Ayurvedic Navel Oils,"Inspired by Nabhi Sutra from Vadodara, who pitched this on Shark Tank India (S3 E6) and asked ₹60L, no deal.",,personal-care-brand,,,,,sharktank,S3E6P339
2286,Shark Tank India,Kashmir Willow Bats,"Inspired by Tramboo from Srinagar, who pitched this on Shark Tank India (S3 E7) and got ₹30L for 4%.",,sports-goods-brand,,,,,sharktank,S3E7P341
2287,Shark Tank India,Chocolate Drink Mixes,"Inspired by Tiggle from Agra, who pitched this on Shark Tank India (S3 E8) and got ₹50L for 20%.",,sweet-shop,,,,,sharktank,S3E8P343
2288,Shark Tank India,Customer-as-Influencer Platform,"Inspired by WYLDCard from Mumbai, who pitched this on Shark Tank India (S3 E8) and got ₹75L for 1.5%.",,community-and-social-app,,,,,sharktank,S3E8P344
2289,Shark Tank India,Smart Cooker,"Inspired by upliance.ai from Bangalore, who pitched this on Shark Tank India (S3 E8) and asked ₹1 Cr, no deal.",,consumer-gadgets-brand,,,,,sharktank,S3E8P345
2290,Shark Tank India,Veg Pizza Chain,"Inspired by Pizza Galleria from Gohana, who pitched this on Shark Tank India (S3 E9) and asked ₹1 Cr, no deal.",,quick-service-food-outlet,,,,,sharktank,S3E9P346
2291,Shark Tank India,Hydrogen Car R&D,"Inspired by Ai Cars from Yavatmal, who pitched this on Shark Tank India (S3 E9) and asked ₹2 Cr, no deal.",,deeptech-hardware,,,,,sharktank,S3E9P347
2292,Shark Tank India,Art Learning Platform,"Inspired by Rooftop App from Mumbai, who pitched this on Shark Tank India (S3 E9) and asked ₹2 Cr, no deal.",,test-prep-online,,,,,sharktank,S3E9P348
2293,Shark Tank India,AI Drones,"Inspired by Vecros from Delhi, who pitched this on Shark Tank India (S3 E10) and got ₹20L for 1%.",,deeptech-hardware,,,,,sharktank,S3E10P351
2294,Shark Tank India,Healthy Chewing Gum,"Inspired by Gud Gum from Bangalore, who pitched this on Shark Tank India (S3 E11) and got ₹80L for 10%.",,healthy-snacks-brand,,,,,sharktank,S3E11P352
2295,Shark Tank India,Scalp Cooling for Chemo Patients,"Inspired by Eva Scalp from Mumbai, who pitched this on Shark Tank India (S3 E11) and got ₹30L for 1.8%.",,medical-devices-startup,,,,,sharktank,S3E11P353
2296,Shark Tank India,Teen Makeup Brand,"Inspired by Elitty from Gurgaon, who pitched this on Shark Tank India (S3 E11) and asked ₹1 Cr, no deal.",,personal-care-brand,,,,,sharktank,S3E11P354
2297,Shark Tank India,Coconut Based Cleaning Products,"Inspired by Koparo from Delhi, who pitched this on Shark Tank India (S3 E12) and got ₹70L for 1%.",,home-cleaning-products-brand,,,,,sharktank,S3E12P356
2298,Shark Tank India,Men's Innerwear,"Inspired by 2Ballz from Indore, who pitched this on Shark Tank India (S3 E12) and asked ₹30L, no deal.",,d2c-apparel-brand,,,,,sharktank,S3E12P357
2299,Shark Tank India,Lab Grown Diamond Jewellery,"Inspired by Jewel Box from Kolkata, who pitched this on Shark Tank India (S3 E13) and got ₹2 Cr for 6%.",,jewellery-brand,,,,,sharktank,S3E13P358
2300,Shark Tank India,Letter Writing Service,"Inspired by Daak Room from Delhi, who pitched this on Shark Tank India (S3 E13) and got ₹36L for 6%.",,content-writing-agency,,,,,sharktank,S3E13P359
2301,Shark Tank India,Mushroom Growing Kits,"Inspired by Nuvedo from Bangalore, who pitched this on Shark Tank India (S3 E13) and asked ₹50L, no deal.",,mushroom-farming,,,,,sharktank,S3E13P360
2302,Shark Tank India,Wearable Mobility Aid,"Inspired by WALK from Mumbai, who pitched this on Shark Tank India (S3 E14) and got ₹50L for 2.3%.",,medical-devices-startup,,,,,sharktank,S3E14P361
2303,Shark Tank India,Tailoring Academy,"Inspired by Raja Rani Coaching from Surat, who pitched this on Shark Tank India (S3 E14) and asked ₹1.3 Cr, no deal.",,boutique-tailoring,,,,,sharktank,S3E14P362
2304,Shark Tank India,Longevity Supplements,"Inspired by Decode Age from Bangalore, who pitched this on Shark Tank India (S3 E14) and got ₹1 Cr for 2.25%.",,nutrition-supplements-brand,,,,,sharktank,S3E14P363
2305,Shark Tank India,Fabric Jewellery,"Inspired by ALittle Extra from Guwahati, who pitched this on Shark Tank India (S3 E15) and got ₹60L for 7.5%.",,jewellery-brand,,,,,sharktank,S3E15P364
2306,Shark Tank India,Travel Bags,"Inspired by Assembly from Gurugram, who pitched this on Shark Tank India (S3 E15) and asked ₹85L, no deal.",,bags-and-accessories-brand,,,,,sharktank,S3E15P365
2307,Shark Tank India,Plant Based Dairy Products,"Inspired by Alt Co from Bangalore, who pitched this on Shark Tank India (S3 E16) and asked ₹1.5 Cr, no deal.",,dairy-farm,,,,,sharktank,S3E16P367
2308,Shark Tank India,OCR Software,"Inspired by Kibo from Faridabad, who pitched this on Shark Tank India (S3 E16) and got ₹60L for 6%.",,b2b-saas-startup,,,,,sharktank,S3E16P369
2309,Shark Tank India,Mosquito Breeding Control,"Inspired by Eco Biotraps from Ahmedabad, who pitched this on Shark Tank India (S3 E18) and asked ₹50L, no deal.",,safety-and-security-devices,,,,,sharktank,S3E18P374
2310,Shark Tank India,Car Care App,"Inspired by Hoora from Nagpur, who pitched this on Shark Tank India (S3 E18) and asked ₹80L, no deal.",,services-marketplace-app,,,,,sharktank,S3E18P375
2311,Shark Tank India,Salon Booking App,"Inspired by Yes Madam from Delhi, who pitched this on Shark Tank India (S3 E19) and got ₹1.5 Cr for 2%.",,services-marketplace-app,,,,,sharktank,S3E19P376
2312,Shark Tank India,Waterless Urinals,"Inspired by Zerodor from Ahmedabad, who pitched this on Shark Tank India (S3 E19) and asked ₹1 Cr, no deal.",,industrial-solutions,,,,,sharktank,S3E19P377
2313,Shark Tank India,Sports Academy for Kids,"Inspired by Push Sports from Delhi, who pitched this on Shark Tank India (S3 E20) and got ₹80L for 4%.",,sports-coaching-academy,,,,,sharktank,S3E20P379
2314,Shark Tank India,AI Tools for Beauty Brands,"Inspired by ORBO from Mumbai, who pitched this on Shark Tank India (S3 E20) and got ₹1 Cr for 1%.",,digital-agency,,,,,sharktank,S3E20P380
2315,Shark Tank India,Medical Cannabis Products,"Inspired by Cannazo India from Mumbai, who pitched this on Shark Tank India (S3 E20) and asked ₹1.5 Cr, no deal.",,personal-care-brand,,,,,sharktank,S3E20P381
2316,Shark Tank India,Designer Eye Wear,"Inspired by Intense Focus from India, who pitched this on Shark Tank India (S3 E21) and asked ₹5 Cr, no deal.",,bags-and-accessories-brand,,,,,sharktank,S3E21P383
2317,Shark Tank India,Innerwear for Teen Girls,"Inspired by D'chica from Delhi, who pitched this on Shark Tank India (S3 E22) and got ₹80L for 2%.",,d2c-apparel-brand,,,,,sharktank,S3E22P385
2318,Shark Tank India,Refurbished Phones,"Inspired by Refit from Delhi, who pitched this on Shark Tank India (S3 E22) and got ₹2 Cr for 1%.",,sneaker-and-streetwear-resale,,,,,sharktank,S3E22P386
2319,Shark Tank India,Zero Sugar Desserts,"Inspired by Artinci from Bangalore, who pitched this on Shark Tank India (S3 E23) and got ₹50L for 5%.",,ice-cream-and-desserts-brand,,,,,sharktank,S3E23P388
2320,Shark Tank India,Anger Management Rooms,"Inspired by The Rage Room from Hyderabad, who pitched this on Shark Tank India (S3 E23) and asked ₹20L, no deal.",,community-and-social-app,,,,,sharktank,S3E23P389
2321,Shark Tank India,Athleisure Wear,"Inspired by Aastey from Delhi, who pitched this on Shark Tank India (S3 E23) and asked ₹80L, no deal.",,d2c-apparel-brand,,,,,sharktank,S3E23P390
2322,Shark Tank India,Period Pain Relieving Devices,"Inspired by Matri from Kolkata, who pitched this on Shark Tank India (S3 E24) and got ₹60L for 4%.",,medical-devices-startup,,,,,sharktank,S3E24P391
2323,Shark Tank India,Rubber Foam Toys For Kids,"Inspired by Rubbabu from Delhi, who pitched this on Shark Tank India (S3 E24) and asked ₹2 Cr, no deal.",,toys-and-games-brand,,,,,sharktank,S3E24P392
2324,Shark Tank India,Jaipur Traditional Clothing,"Inspired by Gulabo Jaipur from Jaipur, who pitched this on Shark Tank India (S3 E24) and asked ₹90L, no deal.",,handloom-textiles-brand,,,,,sharktank,S3E24P393
2325,Shark Tank India,Follow-Me Smart Suitcase,"Inspired by Arista Vault from Delhi, who pitched this on Shark Tank India (S3 E25) and got ₹20L for 1%.",,bags-and-accessories-brand,,,,,sharktank,S3E25P394
2326,Shark Tank India,Calculator-Linked Accounting App,"Inspired by To Hands from Erode, who pitched this on Shark Tank India (S3 E25) and got ₹60L for 2%.",,fintech-startup,,,,,sharktank,S3E25P395
2327,Shark Tank India,Smart Home Gym,"Inspired by Aroleap from Bangalore, who pitched this on Shark Tank India (S3 E26) and got ₹1 Cr for 5%.",,consumer-gadgets-brand,,,,,sharktank,S3E26P397
2328,Shark Tank India,Herbal Super Supplements,"Inspired by Cosmix from India, who pitched this on Shark Tank India (S3 E26) and got ₹1 Cr for 1%.",,nutrition-supplements-brand,,,,,sharktank,S3E26P398
2329,Shark Tank India,Fabric Sourcing Service,"Inspired by Fabriclore from Jaipur, who pitched this on Shark Tank India (S3 E26) and asked ₹68.7L, no deal.",,b2b-marketplace,,,,,sharktank,S3E26P399
2330,Shark Tank India,Concrete Road Mats,"Inspired by Grid Mats from India, who pitched this on Shark Tank India (S3 E27) and asked ₹5 Cr, no deal.",,industrial-solutions,,,,,sharktank,S3E27P401
2331,Shark Tank India,Pancake QSR,"Inspired by Uncle Peters Pan Cakes from Kolkata, who pitched this on Shark Tank India (S3 E27) and got ₹60L for 3%.",,quick-service-food-outlet,,,,,sharktank,S3E27P402
2332,Shark Tank India,Sticker Brand,"Inspired by Creative Hatti from Panchkula, who pitched this on Shark Tank India (S3 E28) and asked ₹60L, no deal.",,graphic-design-studio,,,,,sharktank,S3E28P403
2333,Shark Tank India,Men's Fashion Rental,"Inspired by Candid Men from Bangalore, who pitched this on Shark Tank India (S3 E28) and got ₹60L for 5%.",,clothing-rental,,,,,sharktank,S3E28P404
2334,Shark Tank India,Yoga Accessories,"Inspired by Wise Life from Gurugram, who pitched this on Shark Tank India (S3 E29) and got ₹1.2 Cr for 4%.",,sports-goods-brand,,,,,sharktank,S3E29P406
2335,Shark Tank India,Cervical Cancer Test Kits,"Inspired by Cervicheck from Vadodara, who pitched this on Shark Tank India (S3 E29) and got ₹75L for 5%.",,medical-devices-startup,,,,,sharktank,S3E29P407
2336,Shark Tank India,Skincare Clinic,"Inspired by Avataar Skincare from Bhopal, who pitched this on Shark Tank India (S3 E30) and got ₹35L for 0.5%.",,beauty-salon,,,,,sharktank,S3E30P409
2337,Shark Tank India,Portable Wedding Hall,"Inspired by Chalte Firte Mangalkaryalay from Latur, who pitched this on Shark Tank India (S3 E30) and asked ₹2 Cr, no deal.",,wedding-planning,,,,,sharktank,S3E30P410
2338,Shark Tank India,Hydroponic Farm,"Inspired by Kryzen Biotech from Pune, who pitched this on Shark Tank India (S3 E30) and got ₹75L for 15%.",,hydroponics-and-urban-farming,,,,,sharktank,S3E30P411
2339,Shark Tank India,Brewed Iced Tea,"Inspired by FOMO from Bangalore, who pitched this on Shark Tank India (S3 E31) and got ₹35L for 6%.",,beverage-brand,,,,,sharktank,S3E31P412
2340,Shark Tank India,AI Image Generation Tool,"Inspired by Model Verse from Kozhikode, who pitched this on Shark Tank India (S3 E31) and got ₹25L for 10%.",,content-and-media-platform,,,,,sharktank,S3E31P413
2341,Shark Tank India,Flex-Fuel Bikes,"Inspired by Vikrant Bikes from Satara, who pitched this on Shark Tank India (S3 E31) and asked ₹30L, no deal.",,deeptech-hardware,,,,,sharktank,S3E31P414
2342,Shark Tank India,Energy Bars Brand,"Inspired by Rize from Gurgaon, who pitched this on Shark Tank India (S3 E32) and asked ₹45L, no deal.",,healthy-snacks-brand,,,,,sharktank,S3E32P416
